Date,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2006,13.46561406153846,14.337653744999997,14.402540709,13.901065983999999,12.529821211,10.925529413999998,8.44267593,6.45872944,5.846530734,7.588659160999999,9.635508766999997,11.946291146153847
2007,13.697276587179488,14.511972990499999,14.492980647749999,13.853250715,12.790115973999999,11.228518328500002,7.907520982249999,5.31669474475,4.198917702749999,5.96568367825,9.7388629885,11.972032316538463
2008,13.867970943589745,14.893582849999998,15.165858575,14.35958895,12.974,11.219355610000001,8.6774387575,5.9325532075,4.6612722175,7.393702357499999,10.3181287925,12.335315983333334
2009,13.960286762307692,14.804380433500002,14.967963989000003,14.495999999999999,13.18497775175,11.3506661365,8.4912471095,6.15825635425,5.24921884125,6.9053024487500005,9.7882167625,12.192103823461537
2010,13.731322896410257,14.601752684,15.107049354,14.652472502000002,12.857036472,10.621545314000002,8.086226154,5.881653692,4.86187471,7.045638334,9.613999999999999,11.856127375384617
2011,13.464358037435897,14.354018910749998,14.56032418225,14.110840363749999,12.681811203749998,10.74444769875,7.69251915375,5.488968198999999,4.561880095999999,6.461951331999999,9.761333895249999,12.174254161666669
2012,13.725405073846154,14.570462210999999,15.208037943999999,14.627801274999998,13.0038819415,10.661377545,7.6525268545000005,4.721202155499999,3.5081459135000004,5.864892231,9.370068124,11.990369846923075
2013,13.707065173076922,14.722999999999999,15.024290945,14.28774515125,13.00119911,11.36485901,8.11902645125,5.98810290875,5.175387454999999,7.44003987875,9.92730216,12.188936540384617
2014,13.646464382564103,14.409870141,14.771855996,14.071002848,12.687541118999999,11.047095978,8.102062082,6.064172139999999,5.22,7.2198844,10.117138715,12.344745541025642
2015,13.601869292307693,14.4011821045,14.362912976999999,13.891466538,12.4645138965,10.877881008250002,8.38618454525,5.6204177845,4.612244074250001,6.9755981385000005,9.84931205625,12.048959819615385
2016,13.45941387948718,14.201526287999998,14.398685965,13.678726923499998,11.915658822,10.4138769215,7.927471612499999,5.375143456,4.523584657500001,6.0744759755,8.663534277999998,11.47005149
2017,13.186408644102563,14.122422523,14.288131960249999,13.749551948499999,12.629518526749997,10.755777382249999,7.93853280425,5.4733797614999995,4.816783233250001,6.764177757000001,9.49314878825,11.743944675
2018,13.077,13.967,14.298,13.696,12.232000000000001,10.777999999999999,8.267999999999999,5.615,4.785,6.1339999999999995,9.823,11.862
2019,13.567,14.394,14.574000000000002,13.434000000000001,12.186,10.594000000000001,7.5889999999999995,5.026,4.364,5.735,9.353,11.902999999999999
2020,13.649000000000001,14.685,14.777000000000001,13.731,12.36,10.577,7.279,5.085,3.925,5.285,8.985,11.765999999999998
2021,13.475999999999999,,,,,,,,,,,
